,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Class,Entity,Book
72,5.37232967298886,25.4952995484916,5.23670034450805,19.2090832258481,5.06103192775314,5.27801434710514,5.35309404775538,16.7835121388602,6.74197501340115,5.46895973328837,0,ollivander,Harry Potter and the Deathly Hallows - J. K. Rowling
73,5.4444046419191,23.6196845607939,5.36624278935975,16.7790027693764,5.18726861457091,5.4162458731289,5.43791014777054,19.9220471406625,7.24167784793273,5.58551561448525,0,fred,Harry Potter and the Goblet of Fire - J. K. Rowling
74,5.86421620989768,18.875880042814,5.96028663356522,20.4474000171167,5.57274673350272,5.79119109867692,6.16806454511373,16.9102476762612,8.3481656273185,6.06180141573332,3,ellie,Harry Potter and the Deathly Hallows - J. K. Rowling
75,4.95351593200248,19.2599934401835,5.10779839708789,19.0650680359444,5.45524537372614,6.07733687840523,5.66675584265257,18.0747654766184,10.4833873348952,5.85613328848418,9,golden,Harry Potter and the Sorcerer's Stone - J. K. Rowling
76,6.21723606511703,34.6998951227451,5.6796629230481,13.3405949529925,6.89205755936463,7.1596345533898,6.31345976987767,7.34597063306175,6.1541588814118,6.19732953899158,7,trevor,Harry Potter and the Goblet of Fire - J. K. Rowling
77,5.48929954218252,24.5924937333211,5.55459000335462,17.0314265310149,5.17991130053827,5.58542340619655,5.52083775032107,17.514007312388,8.18583523194649,5.34617518873635,0,anglia,Harry Potter and the Chamber of Secrets - J. K. Rowling
78,4.44878099574388,31.0529881465001,4.50794274350292,20.6886095006686,3.81918531286745,4.04889638194826,5.21708697775815,17.6616162124534,4.43480846008391,4.12008526847333,7,eleanor,Harry Potter and the Goblet of Fire - J. K. Rowling
79,4.0016961955937,21.8067219734314,3.9882763731672,10.4655836345936,3.53591346242924,4.22889986122004,4.26955813294664,36.5984747380313,6.73012406085477,4.3747515677321,8,forbidden,Harry Potter and the Chamber of Secrets - J. K. Rowling
80,5.25507308271649,21.5740649574159,6.74635707813821,15.0045588094157,5.91857016823679,5.4629533516679,6.544202093834,20.8611390458935,6.13513630577182,6.49794510690974,2,charing,Harry Potter and the Prisoner of Azkaban - J. K. Rowling
81,6.52904253066634,21.1514932411731,5.35607994251717,22.5321866929485,4.85007952433421,4.40630749121014,4.9771661942245,16.2202331536889,8.20539540599287,5.77201582324429,3,data,Harry Potter and the Chamber of Secrets - J. K. Rowling
82,5.57896762808692,21.5783628897048,5.45867441560218,17.0656994608763,5.3030204516261,5.47243059948817,5.59961728877715,21.236866184691,7.04230772275481,5.66405335839256,0,ron,Harry Potter and the Goblet of Fire - J. K. Rowling
83,5.24901799391685,18.7675286195414,5.89584672991663,19.5736944815418,5.32610765664222,5.45276952877397,6.5481526159907,20.5945960580428,6.83813020500999,5.7541561106236,9,patronus,Harry Potter and the Order of the Phoenix - J. K. Rowling
84,3.94728239920973,23.5751507500151,4.63045907474472,18.6913540925959,4.93692188864716,3.56023441905436,4.61212552021475,24.0879419315626,6.27672941703013,5.68180050692563,2,o.w.l,Harry Potter and the Order of the Phoenix - J. K. Rowling
85,5.56749251254366,26.5683951143057,5.93767748848649,9.42722224093944,5.06501260049951,5.64583023029641,5.1999555818848,21.5457897180589,9.39674503505769,5.64587947792739,4,fives,Harry Potter and the Chamber of Secrets - J. K. Rowling
86,5.89307108100616,9.37516419757857,5.71074007478267,31.1635956000127,7.31795273754923,5.9093182605855,6.41515316443992,13.4216382657812,8.14360590807124,6.64976071019276,1,aeschylus,Harry Potter and the Deathly Hallows - J. K. Rowling
87,5.52444420974524,24.0387781241603,4.62891963014145,16.5346471724239,4.55282981206924,5.07449783467342,5.13034974152994,23.1947267953345,5.96920232786665,5.35160435205544,2,forest,Harry Potter and the Half-Blood Prince - J. K. Rowling
88,4.21093571042182,30.5367147821474,4.46604077866403,14.2489642095294,2.73686619204655,3.7740822053758,3.77870874341067,26.0683351474832,6.68929599970866,3.49005623121244,4,skower,Harry Potter and the Chamber of Secrets - J. K. Rowling
89,4.92837129815181,25.8627806401613,4.6466306250798,19.4281516262705,4.45442247320169,4.3490590873096,4.57613856913796,22.0066656860448,5.28727842793964,4.46050156670293,0,against,Harry Potter and the Goblet of Fire - J. K. Rowling
90,5.07001282156024,22.9145747656535,5.16937888665896,14.9103128479815,4.97408187110278,5.07674378503754,5.14688328169921,22.4491471487635,8.91585698237457,5.37300760916818,2,great,Harry Potter and the Chamber of Secrets - J. K. Rowling
91,5.4726789637855,16.7817920546217,4.45017726807442,14.591590567623,5.29070640732567,5.51423158459926,4.68817911250575,32.6264357838496,4.77452130608073,5.80968695153441,8,dudders,Harry Potter and the Order of the Phoenix - J. K. Rowling
92,5.28654518364463,25.6597999474658,5.23916533250767,18.88153899962,5.06277400347034,5.19610942224534,5.41533780555099,16.894265492195,6.93965125343727,5.42481255986292,0,flitwick,Harry Potter and the Deathly Hallows - J. K. Rowling
93,5.01719442116049,23.0240079790179,4.81281583759518,6.57868656115641,4.4297889875771,5.25827997577483,6.27925589521217,4.8063238062628,34.3251862201463,5.46846031609672,7,parselmouth,Harry Potter and the Chamber of Secrets - J. K. Rowling
94,5.3591344464425,23.2030460743554,5.0183186863285,26.6207347358318,4.66356188811581,4.54858849624799,4.63507335282676,14.4413119833933,6.76872185279232,4.74150848366562,3,nurmengard,Harry Potter and the Deathly Hallows - J. K. Rowling
95,6.16218762167023,20.0846294497362,5.65106512040525,18.452467385852,5.53159682510663,5.71108196698768,5.79492930828805,19.4759783514625,7.21350349456983,5.92256047592167,0,borgin,Harry Potter and the Chamber of Secrets - J. K. Rowling
96,6.60098190854906,18.036701388495,6.42329544460003,11.0383806260851,6.16557311587412,5.73068025603122,6.20623346792249,22.7911790453423,11.0495647594164,5.95740998768435,2,hermes,Harry Potter and the Prisoner of Azkaban - J. K. Rowling
97,3.90594191574908,26.117972796611,4.46451330926138,21.2629571583206,3.24726654409815,3.71971968049105,4.7353091527413,19.1797900665109,9.36960830996254,3.996921066254,0,parvati,Harry Potter and the Chamber of Secrets - J. K. Rowling
98,5.2342535306227,22.3206754139654,5.19449740404258,17.4013566094536,4.86468080534124,5.25911021067484,5.55371633842743,22.052251004673,6.5153752695532,5.60408341324611,0,bell,Harry Potter and the Order of the Phoenix - J. K. Rowling
99,5.75020400544912,23.5103276567691,5.23619964239938,20.0592812331326,5.29549897042026,5.56414688198067,5.65139511737737,16.9932254102878,6.44039391593531,5.49932716624842,3,charlie,Harry Potter and the Deathly Hallows - J. K. Rowling
100,5.22288474885619,23.2938501345194,4.94536600839992,14.0353623496447,5.42038614790472,4.57939403875839,5.25407855301389,14.7877503402228,17.0220026463344,5.43892503234553,0,m.,Harry Potter and the Chamber of Secrets - J. K. Rowling
101,5.48045837348923,24.5229276826541,5.21147117376135,13.9647317139723,4.67151307500942,5.5173132551457,5.41127737409326,22.3608512391653,7.3716464687284,5.48780964398092,2,diggory,Harry Potter and the Prisoner of Azkaban - J. K. Rowling
102,6.12773682886153,5.10986368538986,4.78090017730168,49.9693333932773,4.89358393920214,4.55287692310478,5.57935965157309,6.53006056813892,6.74340202308868,5.71288281006202,6,j.,Harry Potter and the Deathly Hallows - J. K. Rowling
103,3.6215133911204,28.7612510242464,3.94990441984863,23.0636839947642,3.74485036143019,4.19890629386216,4.33869293156299,18.2603412826368,6.05484714956336,4.00600915096489,3,mudblood,Harry Potter and the Order of the Phoenix - J. K. Rowling
104,5.57475666870231,25.6463849101898,4.83209278613484,15.6388175030513,4.57031238321144,4.76524091539849,4.84484467270488,22.8028211656593,6.73087643034062,4.59385256460703,4,goblin,Harry Potter and the Goblet of Fire - J. K. Rowling
105,6.52904253066634,21.1514932411731,5.35607994251717,22.5321866929485,4.85007952433421,4.40630749121014,4.9771661942245,16.2202331536889,8.20539540599287,5.77201582324429,3,rowling,Harry Potter and the Chamber of Secrets - J. K. Rowling
106,5.51351181065251,22.6083970510819,5.4032600997537,18.9242912377928,5.22940334226745,5.38065320381218,5.5157334649453,19.0653186722178,6.72853392648431,5.63089719099203,0,griphook,Harry Potter and the Deathly Hallows - J. K. Rowling
107,5.24419025504871,22.4831206296047,4.99043785874817,16.8990549929943,5.0538546291288,5.13437083933188,5.46935284190614,23.2629357259487,6.37048664048769,5.09219558680096,2,phoenix,Harry Potter and the Order of the Phoenix - J. K. Rowling
108,5.82129930102476,27.1159576633719,5.87023648954463,17.7637584274457,5.58799806154514,6.21715891172998,5.59533259576289,14.4471115195903,6.43615837001368,5.14498865997096,7,coward,Harry Potter and the Half-Blood Prince - J. K. Rowling
109,4.27218939662705,21.4792056775567,3.89812595676753,18.3097484838082,3.70123572474412,4.0553882293434,4.34311368266861,30.3934267634235,5.451717309205,4.09584877585578,8,merlin,Harry Potter and the Prisoner of Azkaban - J. K. Rowling
110,5.65329546118867,19.6024601673725,4.69766274535008,20.3319346811042,5.64385772073282,5.33032815176348,5.45788178009899,21.2245066661667,6.63043381102904,5.42763881519353,9,regulus,Harry Potter and the Half-Blood Prince - J. K. Rowling
111,5.6858229546025,21.6488550172754,5.74203864610005,21.1502355385436,5.52808846228182,6.22593782962006,5.77135156403995,16.2366934859163,6.44311903154715,5.56785747007321,3,delacour,Harry Potter and the Half-Blood Prince - J. K. Rowling
112,5.61925972760085,17.9137587684144,5.91002304593196,11.1914033999112,6.12785716934759,5.29399983432913,5.51449555019657,31.8657433349758,5.32830813001419,5.23515103927838,8,leaky,Harry Potter and the Order of the Phoenix - J. K. Rowling
113,4.26679114033449,30.2500264444357,5.94543079717318,12.4205156782814,5.0800156048359,5.26632651473542,5.03940377135714,20.6051370442891,5.02643386474474,6.09991913981298,4,viktor,Harry Potter and the Order of the Phoenix - J. K. Rowling
114,6.97098290884797,24.7708086464069,6.10502584887596,15.9451767160255,6.42106816079584,7.30005849997158,6.02536946893696,12.0038221127944,7.98393247224081,6.47375516510405,7,splinching,Harry Potter and the Half-Blood Prince - J. K. Rowling
115,4.48725143007306,23.1587021412086,5.06614064627297,8.41468214748428,4.39840891315878,3.90716037211065,4.00382549424641,37.5760638166503,4.51545615904149,4.47230887975345,8,hermy,Harry Potter and the Order of the Phoenix - J. K. Rowling
116,5.13880261138356,24.2328886406529,5.41186860087878,19.379276840227,5.41099610947518,5.39468403914771,5.20744423429828,18.5402457492175,5.59722811090487,5.68656506381414,0,wizardry,Harry Potter and the Order of the Phoenix - J. K. Rowling
117,4.5967742151936,33.0411432911213,4.96178681534135,15.627812401851,4.50979777022687,4.68923930090379,5.80490154066246,16.2337323650816,4.96089157079475,5.57392072882324,7,h.,Harry Potter and the Half-Blood Prince - J. K. Rowling
118,5.95820752678304,21.5691068842219,5.35710591693515,15.6584786961886,5.62851108944518,4.87423668379828,5.14092291242587,21.2394724028219,8.58516848564937,5.98878940173069,2,time-turners,Harry Potter and the Order of the Phoenix - J. K. Rowling
119,5.25172316035345,22.7864327629287,5.0716828606507,15.8596289605021,5.11526891237997,5.42977614466605,5.36160933653095,21.9164831800791,7.79662427078634,5.41077041112259,2,thomas,Harry Potter and the Prisoner of Azkaban - J. K. Rowling
