,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Class,Entity,Book
208,8.59993681221387,11.7584070196979,8.61253315321184,8.49735064964082,8.48287029127315,9.05148628815773,15.8922764512424,8.75303631321224,8.68960456150957,11.6624984598405,4,hermione,Harry Potter and the Sorcerer's Stone - J. K. Rowling
209,8.45348371774323,9.45831941373776,8.82191177439663,8.47401699300292,8.49990188901596,9.01236256856934,16.4637670596498,8.80519202303988,8.78548667871419,13.2255578821303,9,hogwarts,Harry Potter and the Prisoner of Azkaban - J. K. Rowling
210,8.48440410608801,9.74730666066683,8.87247176887296,8.40994073115198,8.57295759515338,9.8476014985336,17.6244818084686,8.70243052124446,8.74184740085021,10.99655790897,1,the,Harry Potter and the Half-Blood Prince - J. K. Rowling
211,8.5906907960551,9.74491634062965,9.70964796566507,8.83146570859572,9.31141880403651,9.07937238139405,15.8755685521309,9.35048873013874,9.13880805207906,10.3676226692752,1,nick,Harry Potter and the Chamber of Secrets - J. K. Rowling
212,8.59085551038002,9.30135047457401,8.22076941178773,8.04004523672439,8.32976639890351,8.33536947158947,22.4386271279614,8.29323660435314,8.71199715407218,9.73798260965417,7,dobby,Harry Potter and the Deathly Hallows - J. K. Rowling
213,8.41712653696741,10.4605743945861,9.08071729859061,8.31157750286753,8.62802387143381,8.97297587923754,17.3178302162342,9.03438515570318,8.89765501219929,10.8791341321804,1,moaning,Harry Potter and the Chamber of Secrets - J. K. Rowling
214,8.49299145410098,10.1153467408414,8.78761987495187,8.73672229914606,8.45294287182201,8.70338746678601,18.0785144801824,8.92437848239011,8.71238604262358,10.9957102871557,1,mundungus,Harry Potter and the Deathly Hallows - J. K. Rowling
215,8.55264787063674,9.3158469530169,8.63751388759059,8.29405493475399,8.25226750234222,8.67715016965933,19.9739406290222,9.18906259684329,8.40206031110307,10.7054551450316,3,dumbledore,Harry Potter and the Chamber of Secrets - J. K. Rowling
216,8.42080426277853,9.10377087741203,8.68403507909119,8.57876426135664,8.61600931444755,8.8648813633178,18.8408476277641,8.66850536820614,9.04220694115443,11.1801749044716,8,jorkins,Harry Potter and the Goblet of Fire - J. K. Rowling
217,8.51531980439772,11.7207230348295,8.87522931944795,8.06419596810957,8.35306219260174,8.81090931749093,15.4226029736946,8.53535252141823,8.81010215993453,12.8925027080753,4,witchcraft,Harry Potter and the Sorcerer's Stone - J. K. Rowling
218,8.54661459961909,9.50281547942521,8.71650748103521,8.54238443735937,8.28513502472186,8.51923647497278,15.6614041741596,8.5627265500982,8.92206619982228,14.7411095787864,9,george,Harry Potter and the Prisoner of Azkaban - J. K. Rowling
219,8.55145020844337,9.65705446738821,8.79679235411916,8.59179182983767,8.76385701731264,8.81542396747406,18.5188505602226,8.79162783849027,8.78888386163893,10.724267895073,8,umbridge,Harry Potter and the Order of the Phoenix - J. K. Rowling
220,8.60336885430702,9.74785050037121,8.79076173609094,8.59686185651253,8.60140303056799,9.02196694048182,17.0632042107475,8.90603626752725,8.82346490791028,11.8450816954835,1,hermione,Harry Potter and the Goblet of Fire - J. K. Rowling
221,8.62494583633199,8.97844266148135,8.98431777631429,8.61232902113184,9.05037573064805,9.34099967699553,18.4378438205996,8.75894278080905,8.87666166413168,10.3351410315566,8,d.a.,Harry Potter and the Deathly Hallows - J. K. Rowling
222,8.65127187636895,9.37401191788988,8.78217188424936,8.54127987942928,8.83131133099266,9.43544994544479,17.260726906918,8.68535639593564,8.85971782746627,11.5787020353052,1,rita,Harry Potter and the Goblet of Fire - J. K. Rowling
223,7.99800350520469,10.4887021009057,8.3039111490716,8.23926819108086,8.14714420471005,8.62700446719199,16.7472454373444,8.36154934351396,8.61520575316099,14.4719658478159,2,aunt,Harry Potter and the Prisoner of Azkaban - J. K. Rowling
224,8.10301558604722,10.2855860864953,8.62556122627137,8.01754264220982,8.0894232375998,8.13271227519435,19.7411619564848,8.7147090234048,8.22775863838625,12.0625293279063,6,parseltongue,Harry Potter and the Chamber of Secrets - J. K. Rowling
225,8.3070327214387,9.10433015199403,8.54424597241727,8.60552832197456,8.42661454456516,8.94162767732787,20.8047734143565,8.76960319350476,8.71076705875368,9.7854769436675,7,lestrange,Harry Potter and the Order of the Phoenix - J. K. Rowling
226,8.482254043498,11.8308823574809,8.65623905858381,8.62453091251673,8.36031547002771,8.99189991809589,15.5206898771004,8.78480895434489,8.91725154082379,11.8311278675278,4,quirrell,Harry Potter and the Sorcerer's Stone - J. K. Rowling
227,8.44747278584963,9.7286348266026,8.86830288185107,8.4180934810432,8.57921355812417,8.94790341729165,15.4921922278922,8.63654852904843,8.84233119899945,14.0393070932976,9,hogsmeade,Harry Potter and the Prisoner of Azkaban - J. K. Rowling
